/home/fonwin/f9utwf/block/logs/20191118/omstw.log.TwfChg.d4.txt
Count=1000|Abandoned=0|Rejected=0|Sending=1000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
333967|20191118131511.561378|20191118131511.561397|20191118131511.561402|19|5|7|9|7
333969|20191118131511.561382|20191118131511.561398|20191118131511.561404|16|6|4|1|2
333971|20191118131511.561389|20191118131511.561406|20191118131511.561412|17|6|7|8|8
333973|20191118131511.561393|20191118131511.561408|20191118131511.561413|15|5|4|2|1
333975|20191118131511.561400|20191118131511.561416|20191118131511.561421|16|5|7|8|8
333977|20191118131511.561403|20191118131511.561417|20191118131511.561423|14|6|3|1|2
333979|20191118131511.561409|20191118131511.561426|20191118131511.561432|17|6|6|9|9
333981|20191118131511.561412|20191118131511.561427|20191118131511.561434|15|7|3|1|2
333983|20191118131511.561418|20191118131511.561433|20191118131511.561438|15|5|6|6|4
333985|20191118131511.561423|20191118131511.561435|20191118131511.561439|12|4|5|2|1
333987|20191118131511.561429|20191118131511.561441|20191118131511.561447|12|6|6|6|8
333989|20191118131511.561434|20191118131511.561443|20191118131511.561448|9|5|5|2|1
333991|20191118131511.561439|20191118131511.561446|20191118131511.561450|7|4|5|3|2
333993|20191118131511.561445|20191118131511.561458|20191118131511.561464|13|6|6|12|14
333995|20191118131511.561450|20191118131511.561465|20191118131511.561471|15|6|5|7|7
333997|20191118131511.561454|20191118131511.561467|20191118131511.561473|13|6|4|2|2
333999|20191118131511.561461|20191118131511.561470|20191118131511.561474|9|4|7|3|1
334001|20191118131511.561467|20191118131511.561477|20191118131511.561483|10|6|6|7|9
334003|20191118131511.561471|20191118131511.561483|20191118131511.561488|12|5|4|6|5
334005|20191118131511.561474|20191118131511.561485|20191118131511.561489|11|4|3|2|1
334007|20191118131511.561480|20191118131511.561487|20191118131511.561491|7|4|6|2|2
334009|20191118131511.561486|20191118131511.561498|20191118131511.561504|12|6|6|11|13
334011|20191118131511.561491|20191118131511.561505|20191118131511.561510|14|5|5|7|6
334013|20191118131511.561494|20191118131511.561506|20191118131511.561512|12|6|3|1|2
334015|20191118131511.561501|20191118131511.561508|20191118131511.561513|7|5|7|2|1
334017|20191118131511.561507|20191118131511.561513|20191118131511.561518|6|5|6|5|5
334019|20191118131511.561510|20191118131511.561517|20191118131511.561519|7|2|3|4|1
334021|20191118131511.561516|20191118131511.561527|20191118131511.561532|11|5|6|10|13
334023|20191118131511.561522|20191118131511.561534|20191118131511.561539|12|5|6|7|7
334025|20191118131511.561525|20191118131511.561535|20191118131511.561541|10|6|3|1|2
334027|20191118131511.561532|20191118131511.561538|20191118131511.561542|6|4|7|3|1
334029|20191118131511.561538|20191118131511.561549|20191118131511.561555|11|6|6|11|13
334031|20191118131511.561543|20191118131511.561559|20191118131511.561564|16|5|5|10|9
334033|20191118131511.561546|20191118131511.561561|20191118131511.561566|15|5|3|2|2
334035|20191118131511.561552|20191118131511.561569|20191118131511.561574|17|5|6|8|8
334037|20191118131511.561556|20191118131511.561570|20191118131511.561576|14|6|4|1|2
334039|20191118131511.561561|20191118131511.561579|20191118131511.561584|18|5|5|9|8
334041|20191118131511.561565|20191118131511.561580|20191118131511.561586|15|6|4|1|2
334043|20191118131511.561572|20191118131511.561589|20191118131511.561594|17|5|7|9|8
334045|20191118131511.561575|20191118131511.561591|20191118131511.561596|16|5|3|2|2
334047|20191118131511.561581|20191118131511.561609|20191118131511.561624|28|15|6|18|28
334049|20191118131511.561584|20191118131511.561621|20191118131511.561626|37|5|3|12|2
334051|20191118131511.561591|20191118131511.561622|20191118131511.561628|31|6|7|1|2
334053|20191118131511.561595|20191118131511.561622|20191118131511.561629|27|7|4|0|1
334055|20191118131511.561604|20191118131511.561625|20191118131511.561631|21|6|9|3|2
334057|20191118131511.561626|20191118131511.561642|20191118131511.561648|16|6|22|17|17
334059|20191118131511.561629|20191118131511.561644|20191118131511.561650|15|6|3|2|2
334061|20191118131511.561639|20191118131511.561660|20191118131511.561665|21|5|10|16|15
334063|20191118131511.561654|20191118131511.561676|20191118131511.561681|22|5|15|16|16
334065|20191118131511.561661|20191118131511.561678|20191118131511.561683|17|5|7|2|2
334067|20191118131511.561670|20191118131511.561683|20191118131511.561687|13|4|9|5|4
334069|20191118131511.561677|20191118131511.561685|20191118131511.561689|8|4|7|2|2
334071|20191118131511.561685|20191118131511.561695|20191118131511.561710|10|15|8|10|21
334073|20191118131511.561692|20191118131511.561713|20191118131511.561719|21|6|7|18|9
334075|20191118131511.561714|20191118131511.561730|20191118131511.561736|16|6|22|17|17
334077|20191118131511.561724|20191118131511.561747|20191118131511.561753|23|6|10|17|17
334079|20191118131511.561734|20191118131511.561749|20191118131511.561755|15|6|10|2|2
334081|20191118131511.561741|20191118131511.561755|20191118131511.561760|14|5|7|6|5
334083|20191118131511.561750|20191118131511.561757|20191118131511.561761|7|4|9|2|1
334085|20191118131511.561757|20191118131511.561767|20191118131511.561773|10|6|7|10|12
334087|20191118131511.561763|20191118131511.561783|20191118131511.561789|20|6|6|16|16
334089|20191118131511.561770|20191118131511.561785|20191118131511.561791|15|6|7|2|2
334091|20191118131511.561780|20191118131511.561799|20191118131511.561805|19|6|10|14|14
334093|20191118131511.561795|20191118131511.561818|20191118131511.561824|23|6|15|19|19
334095|20191118131511.561803|20191118131511.561820|20191118131511.561825|17|5|8|2|1
334097|20191118131511.561813|20191118131511.561825|20191118131511.561828|12|3|10|5|3
334099|20191118131511.561824|20191118131511.561839|20191118131511.561844|15|5|11|14|16
334101|20191118131511.561829|20191118131511.561847|20191118131511.561853|18|6|5|8|9
334103|20191118131511.561841|20191118131511.561849|20191118131511.561854|8|5|12|2|1
334105|20191118131511.561849|20191118131511.561862|20191118131511.561868|13|6|8|13|14
334107|20191118131511.561858|20191118131511.561877|20191118131511.561883|19|6|9|15|15
334109|20191118131511.561873|20191118131511.561895|20191118131511.561901|22|6|15|18|18
334111|20191118131511.561891|20191118131511.561904|20191118131511.561910|13|6|18|9|9
334113|20191118131511.561901|20191118131511.561915|20191118131511.561921|14|6|10|11|11
334115|20191118131511.561908|20191118131511.561932|20191118131511.561938|24|6|7|17|17
334117|20191118131511.561919|20191118131511.561934|20191118131511.561939|15|5|11|2|1
334119|20191118131511.561926|20191118131511.561947|20191118131511.561953|21|6|7|13|14
334121|20191118131511.561935|20191118131511.561950|20191118131511.561955|15|5|9|3|2
334123|20191118131511.561944|20191118131511.561956|20191118131511.561962|12|6|9|6|7
334125|20191118131511.561954|20191118131511.561966|20191118131511.561972|12|6|10|10|10
334127|20191118131511.561959|20191118131511.561984|20191118131511.561990|25|6|5|18|18
334129|20191118131511.561968|20191118131511.561986|20191118131511.561992|18|6|9|2|2
334131|20191118131511.561978|20191118131511.561995|20191118131511.562001|17|6|10|9|9
334133|20191118131511.561988|20191118131511.562004|20191118131511.562010|16|6|10|9|9
334135|20191118131511.561998|20191118131511.562006|20191118131511.562011|8|5|10|2|1
334137|20191118131511.562006|20191118131511.562015|20191118131511.562021|9|6|8|9|10
334139|20191118131511.562012|20191118131511.562024|20191118131511.562039|12|15|6|9|18
334141|20191118131511.562021|20191118131511.562043|20191118131511.562049|22|6|9|19|10
334143|20191118131511.562025|20191118131511.562061|20191118131511.562068|36|7|4|18|19
334145|20191118131511.562047|20191118131511.562063|20191118131511.562070|16|7|22|2|2
334147|20191118131511.562058|20191118131511.562079|20191118131511.562085|21|6|11|16|15
334149|20191118131511.562070|20191118131511.562090|20191118131511.562095|20|5|12|11|10
334151|20191118131511.562078|20191118131511.562106|20191118131511.562112|28|6|8|16|17
334153|20191118131511.562089|20191118131511.562108|20191118131511.562113|19|5|11|2|1
334155|20191118131511.562094|20191118131511.562109|20191118131511.562115|15|6|5|1|2
334157|20191118131511.562104|20191118131511.562121|20191118131511.562127|17|6|10|12|12
334159|20191118131511.562117|20191118131511.562130|20191118131511.562136|13|6|13|9|9
334161|20191118131511.562127|20191118131511.562139|20191118131511.562145|12|6|10|9|9
334163|20191118131511.562137|20191118131511.562150|20191118131511.562156|13|6|10|11|11
334165|20191118131511.562142|20191118131511.562159|20191118131511.562165|17|6|5|9|9
334167|20191118131511.562153|20191118131511.562161|20191118131511.562167|8|6|11|2|2
334169|20191118131511.562161|20191118131511.562175|20191118131511.562181|14|6|8|14|14
334171|20191118131511.562170|20191118131511.562193|20191118131511.562198|23|5|9|18|17
334173|20191118131511.562185|20191118131511.562206|20191118131511.562212|21|6|15|13|14
334175|20191118131511.562195|20191118131511.562213|20191118131511.562219|18|6|10|7|7
334177|20191118131511.562205|20191118131511.562215|20191118131511.562220|10|5|10|2|1
334179|20191118131511.562215|20191118131511.562230|20191118131511.562235|15|5|10|15|15
334181|20191118131511.562225|20191118131511.562248|20191118131511.562254|23|6|10|18|19
334183|20191118131511.562240|20191118131511.562264|20191118131511.562278|24|14|15|16|24
334185|20191118131511.562252|20191118131511.562275|20191118131511.562280|23|5|12|11|2
334187|20191118131511.562261|20191118131511.562289|20191118131511.562296|28|7|9|14|16
334189|20191118131511.562286|20191118131511.562298|20191118131511.562304|12|6|25|9|8
334191|20191118131511.562297|20191118131511.562307|20191118131511.562313|10|6|11|9|9
334193|20191118131511.562304|20191118131511.562316|20191118131511.562321|12|5|7|9|8
334195|20191118131511.562314|20191118131511.562327|20191118131511.562333|13|6|10|11|12
334197|20191118131511.562319|20191118131511.562350|20191118131511.562356|31|6|5|23|23
334199|20191118131511.562330|20191118131511.562358|20191118131511.562364|28|6|11|8|8
334201|20191118131511.562350|20191118131511.562360|20191118131511.562365|10|5|20|2|1
334203|20191118131511.562357|20191118131511.562368|20191118131511.562373|11|5|7|8|8
334205|20191118131511.562364|20191118131511.562385|20191118131511.562391|21|6|7|17|18
334207|20191118131511.562371|20191118131511.562387|20191118131511.562393|16|6|7|2|2
334209|20191118131511.562382|20191118131511.562404|20191118131511.562409|22|5|11|17|16
334211|20191118131511.562395|20191118131511.562406|20191118131511.562411|11|5|13|2|2
334213|20191118131511.562403|20191118131511.562421|20191118131511.562427|18|6|8|15|16
334215|20191118131511.562416|20191118131511.562429|20191118131511.562435|13|6|13|8|8
334217|20191118131511.562427|20191118131511.562458|20191118131511.562470|31|12|11|29|35
334219|20191118131511.562453|20191118131511.562486|20191118131511.562494|33|8|26|28|24
334221|20191118131511.562462|20191118131511.562488|20191118131511.562495|26|7|9|2|1
334223|20191118131511.562469|20191118131511.562498|20191118131511.562505|29|7|7|10|10
334225|20191118131511.562490|20191118131511.562501|20191118131511.562507|11|6|21|3|2
334228|20191118131511.562498|20191118131511.562517|20191118131511.562523|19|6|8|16|16
334230|20191118131511.562509|20191118131511.562519|20191118131511.562524|10|5|11|2|1
334232|20191118131511.562516|20191118131511.562534|20191118131511.562541|18|7|7|15|17
334235|20191118131511.562529|20191118131511.562549|20191118131511.562556|20|7|13|15|15
334237|20191118131511.562538|20191118131511.562551|20191118131511.562558|13|7|9|2|2
334239|20191118131511.562543|20191118131511.562557|20191118131511.562560|14|3|5|6|2
334241|20191118131511.562550|20191118131511.562559|20191118131511.562562|9|3|7|2|2
334243|20191118131511.562557|20191118131511.562571|20191118131511.562576|14|5|7|12|14
334245|20191118131511.562562|20191118131511.562580|20191118131511.562588|18|8|5|9|12
334247|20191118131511.562574|20191118131511.562583|20191118131511.562590|9|7|12|3|2
334249|20191118131511.562582|20191118131511.562594|20191118131511.562600|12|6|8|11|10
334251|20191118131511.562594|20191118131511.562613|20191118131511.562619|19|6|12|19|19
334253|20191118131511.562606|20191118131511.562626|20191118131511.562632|20|6|12|13|13
334255|20191118131511.562616|20191118131511.562636|20191118131511.562642|20|6|10|10|10
334257|20191118131511.562626|20191118131511.562642|20191118131511.562646|16|4|10|6|4
334259|20191118131511.562636|20191118131511.562653|20191118131511.562659|17|6|10|11|13
334261|20191118131511.562646|20191118131511.562655|20191118131511.562661|9|6|10|2|2
334263|20191118131511.562653|20191118131511.562673|20191118131511.562679|20|6|7|18|18
334265|20191118131511.562665|20191118131511.562675|20191118131511.562681|10|6|12|2|2
