/home/fonwin/f9utwf/block/logs/20191118/omstw.log.TwfNew.g5.txt
Count=10000|Abandoned=0|Rejected=0|Sending=10000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
3850|20191118131220.282172|20191118131220.282185|20191118131220.282190|13|5|16|11|10
3852|20191118131220.282185|20191118131220.282209|20191118131220.282215|24|6|13|24|25
3854|20191118131220.282204|20191118131220.282226|20191118131220.282232|22|6|19|17|17
3856|20191118131220.282215|20191118131220.282228|20191118131220.282233|13|5|11|2|1
3858|20191118131220.282220|20191118131220.282245|20191118131220.282251|25|6|5|17|18
3860|20191118131220.282228|20191118131220.282247|20191118131220.282252|19|5|8|2|1
3862|20191118131220.282236|20191118131220.282258|20191118131220.282264|22|6|8|11|12
3864|20191118131220.282241|20191118131220.282260|20191118131220.282265|19|5|5|2|1
3866|20191118131220.282248|20191118131220.282261|20191118131220.282266|13|5|7|1|1
3868|20191118131220.282258|20191118131220.282273|20191118131220.282279|15|6|10|12|13
3870|20191118131220.282269|20191118131220.282291|20191118131220.282296|22|5|11|18|17
3872|20191118131220.282284|20191118131220.282299|20191118131220.282304|15|5|15|8|8
3874|20191118131220.282297|20191118131220.282312|20191118131220.282317|15|5|13|13|13
3876|20191118131220.282303|20191118131220.282321|20191118131220.282326|18|5|6|9|9
3878|20191118131220.282315|20191118131220.282323|20191118131220.282328|8|5|12|2|2
3880|20191118131220.282323|20191118131220.282341|20191118131220.282347|18|6|8|18|19
3882|20191118131220.282332|20191118131220.282356|20191118131220.282362|24|6|9|15|15
3884|20191118131220.282345|20191118131220.282358|20191118131220.282363|13|5|13|2|1
3886|20191118131220.282353|20191118131220.282372|20191118131220.282378|19|6|8|14|15
3888|20191118131220.282367|20191118131220.282389|20191118131220.282395|22|6|14|17|17
3890|20191118131220.282378|20191118131220.282391|20191118131220.282396|13|5|11|2|1
3892|20191118131220.282383|20191118131220.282407|20191118131220.282413|24|6|5|16|17
3894|20191118131220.282392|20191118131220.282410|20191118131220.282414|18|4|9|3|1
3896|20191118131220.282398|20191118131220.282414|20191118131220.282420|16|6|6|4|6
3898|20191118131220.282403|20191118131220.282416|20191118131220.282421|13|5|5|2|1
3900|20191118131220.282409|20191118131220.282425|20191118131220.282439|16|14|6|9|18
3902|20191118131220.282417|20191118131220.282426|20191118131220.282440|9|14|8|1|1
3904|20191118131220.282425|20191118131220.282456|20191118131220.282461|31|5|8|30|21
3906|20191118131220.282448|20191118131220.282470|20191118131220.282475|22|5|23|14|14
3908|20191118131220.282459|20191118131220.282481|20191118131220.282487|22|6|11|11|12
3910|20191118131220.282469|20191118131220.282490|20191118131220.282505|21|15|10|9|18
3912|20191118131220.282480|20191118131220.282501|20191118131220.282506|21|5|11|11|1
3914|20191118131220.282505|20191118131220.282522|20191118131220.282529|17|7|25|21|23
3916|20191118131220.282516|20191118131220.282531|20191118131220.282536|15|5|11|9|7
3918|20191118131220.282525|20191118131220.282539|20191118131220.282545|14|6|9|8|9
3920|20191118131220.282532|20191118131220.282541|20191118131220.282546|9|5|7|2|1
3922|20191118131220.282541|20191118131220.282561|20191118131220.282566|20|5|9|20|20
3924|20191118131220.282554|20191118131220.282575|20191118131220.282581|21|6|13|14|15
3926|20191118131220.282564|20191118131220.282578|20191118131220.282582|14|4|10|3|1
3928|20191118131220.282569|20191118131220.282583|20191118131220.282588|14|5|5|5|6
3930|20191118131220.282576|20191118131220.282585|20191118131220.282590|9|5|7|2|2
3932|20191118131220.282582|20191118131220.282602|20191118131220.282607|20|5|6|17|17
3934|20191118131220.282587|20191118131220.282604|20191118131220.282608|17|4|5|2|1
3936|20191118131220.282599|20191118131220.282627|20191118131220.282633|28|6|12|23|25
3938|20191118131220.282604|20191118131220.282630|20191118131220.282634|26|4|5|3|1
3940|20191118131220.282614|20191118131220.282630|20191118131220.282635|16|5|10|0|1
3942|20191118131220.282625|20191118131220.282645|20191118131220.282651|20|6|11|15|16
3944|20191118131220.282637|20191118131220.282648|20191118131220.282652|11|4|12|3|1
3946|20191118131220.282645|20191118131220.282662|20191118131220.282668|17|6|8|14|16
3948|20191118131220.282658|20191118131220.282680|20191118131220.282685|22|5|13|18|17
3950|20191118131220.282672|20191118131220.282695|20191118131220.282702|23|7|14|15|17
3952|20191118131220.282682|20191118131220.282698|20191118131220.282703|16|5|10|3|1
3954|20191118131220.282692|20191118131220.282712|20191118131220.282717|20|5|10|14|14
3956|20191118131220.282707|20191118131220.282727|20191118131220.282732|20|5|15|15|15
3958|20191118131220.282715|20191118131220.282729|20191118131220.282734|14|5|8|2|2
3960|20191118131220.282723|20191118131220.282744|20191118131220.282750|21|6|8|15|16
3962|20191118131220.282740|20191118131220.282758|20191118131220.282764|18|6|17|14|14
3964|20191118131220.282754|20191118131220.282776|20191118131220.282782|22|6|14|18|18
3966|20191118131220.282769|20191118131220.282784|20191118131220.282790|15|6|15|8|8
3968|20191118131220.282778|20191118131220.282793|20191118131220.282798|15|5|9|9|8
3970|20191118131220.282785|20191118131220.282795|20191118131220.282799|10|4|7|2|1
3972|20191118131220.282794|20191118131220.282811|20191118131220.282818|17|7|9|16|19
3974|20191118131220.282805|20191118131220.282826|20191118131220.282832|21|6|11|15|14
3976|20191118131220.282816|20191118131220.282828|20191118131220.282833|12|5|11|2|1
3978|20191118131220.282824|20191118131220.282845|20191118131220.282851|21|6|8|17|18
3980|20191118131220.282836|20191118131220.282847|20191118131220.282852|11|5|12|2|1
3982|20191118131220.282845|20191118131220.282862|20191118131220.282868|17|6|9|15|16
3984|20191118131220.282858|20191118131220.282872|20191118131220.282878|14|6|13|10|10
3986|20191118131220.282868|20191118131220.282888|20191118131220.282894|20|6|10|16|16
3988|20191118131220.282875|20191118131220.282890|20191118131220.282895|15|5|7|2|1
3990|20191118131220.282882|20191118131220.282896|20191118131220.282901|14|5|7|6|6
3992|20191118131220.282889|20191118131220.282898|20191118131220.282902|9|4|7|2|1
3994|20191118131220.282895|20191118131220.282908|20191118131220.282915|13|7|6|10|13
3996|20191118131220.282900|20191118131220.282917|20191118131220.282922|17|5|5|9|7
3998|20191118131220.282911|20191118131220.282919|20191118131220.282924|8|5|11|2|2
4000|20191118131220.282918|20191118131220.282932|20191118131220.282938|14|6|7|13|14
4002|20191118131220.282929|20191118131220.282952|20191118131220.282957|23|5|11|20|19
4004|20191118131220.282943|20191118131220.282968|20191118131220.282974|25|6|14|16|17
4006|20191118131220.282950|20191118131220.282970|20191118131220.282975|20|5|7|2|1
4008|20191118131220.282955|20191118131220.282972|20191118131220.282976|17|4|5|2|1
4010|20191118131220.282965|20191118131220.282985|20191118131220.282991|20|6|10|13|15
4012|20191118131220.282978|20191118131220.282987|20191118131220.282992|9|5|13|2|1
4014|20191118131220.282985|20191118131220.283003|20191118131220.283010|18|7|7|16|18
4016|20191118131220.282998|20191118131220.283020|20191118131220.283025|22|5|13|17|15
4018|20191118131220.283009|20191118131220.283027|20191118131220.283032|18|5|11|7|7
4020|20191118131220.283019|20191118131220.283029|20191118131220.283033|10|4|10|2|1
