/home/fonwin/f9utwf/busy/logs/20191118/omstw.log.TwfChg.d4.txt
Count=1000|Abandoned=0|Rejected=0|Sending=1000|Queuing=0
ReqSNO|T0|T1|T2|(T1-T0)|(T2-T1)|T0-|T1-|T2-
333943|20191118094352.768751|20191118094352.768764|20191118094352.768766|13|2|11|2|1
333945|20191118094352.768759|20191118094352.768781|20191118094352.768784|22|3|8|17|18
333947|20191118094352.768772|20191118094352.768782|20191118094352.768785|10|3|13|1|1
333949|20191118094352.768781|20191118094352.768798|20191118094352.768800|17|2|9|16|15
333951|20191118094352.768791|20191118094352.768812|20191118094352.768814|21|2|10|14|14
333953|20191118094352.768801|20191118094352.768826|20191118094352.768829|25|3|10|14|15
333955|20191118094352.768810|20191118094352.768828|20191118094352.768830|18|2|9|2|1
333957|20191118094352.768814|20191118094352.768828|20191118094352.768831|14|3|4|0|1
333959|20191118094352.768822|20191118094352.768837|20191118094352.768839|15|2|8|9|8
333961|20191118094352.768831|20191118094352.768847|20191118094352.768849|16|2|9|10|10
333963|20191118094352.768843|20191118094352.768855|20191118094352.768858|12|3|12|8|9
333965|20191118094352.768850|20191118094352.768864|20191118094352.768866|14|2|7|9|8
333967|20191118094352.768861|20191118094352.768873|20191118094352.768875|12|2|11|9|9
333969|20191118094352.768868|20191118094352.768883|20191118094352.768885|15|2|7|10|10
333971|20191118094352.768879|20191118094352.768892|20191118094352.768894|13|2|11|9|9
333973|20191118094352.768886|20191118094352.768904|20191118094352.768907|18|3|7|12|13
333975|20191118094352.768895|20191118094352.768906|20191118094352.768908|11|2|9|2|1
333977|20191118094352.768900|20191118094352.768917|20191118094352.768919|17|2|5|11|11
333979|20191118094352.768908|20191118094352.768918|20191118094352.768920|10|2|8|1|1
333981|20191118094352.768916|20191118094352.768934|20191118094352.768936|18|2|8|16|16
333983|20191118094352.768929|20191118094352.768949|20191118094352.768951|20|2|13|15|15
333985|20191118094352.768945|20191118094352.768964|20191118094352.768966|19|2|16|15|15
333987|20191118094352.768960|20191118094352.768981|20191118094352.768983|21|2|15|17|17
333989|20191118094352.768977|20191118094352.768989|20191118094352.768992|12|3|17|8|9
333991|20191118094352.768987|20191118094352.768998|20191118094352.769001|11|3|10|9|9
333993|20191118094352.768993|20191118094352.769015|20191118094352.769017|22|2|6|17|16
333995|20191118094352.769007|20191118094352.769022|20191118094352.769024|15|2|14|7|7
333997|20191118094352.769014|20191118094352.769031|20191118094352.769033|17|2|7|9|9
333999|20191118094352.769026|20191118094352.769040|20191118094352.769042|14|2|12|9|9
334001|20191118094352.769037|20191118094352.769051|20191118094352.769053|14|2|11|11|11
334003|20191118094352.769045|20191118094352.769059|20191118094352.769062|14|3|8|8|9
334005|20191118094352.769057|20191118094352.769069|20191118094352.769072|12|3|12|10|10
334007|20191118094352.769063|20191118094352.769078|20191118094352.769080|15|2|6|9|8
334009|20191118094352.769075|20191118094352.769086|20191118094352.769088|11|2|12|8|8
334011|20191118094352.769081|20191118094352.769093|20191118094352.769095|12|2|6|7|7
334013|20191118094352.769090|20191118094352.769098|20191118094352.769100|8|2|9|5|5
334015|20191118094352.769094|20191118094352.769100|20191118094352.769102|6|2|4|2|2
334017|20191118094352.769114|20191118094352.769127|20191118094352.769129|13|2|20|27|27
334019|20191118094352.769119|20191118094352.769133|20191118094352.769135|14|2|5|6|6
334021|20191118094352.769123|20191118094352.769133|20191118094352.769136|10|3|4|0|1
334023|20191118094352.769130|20191118094352.769136|20191118094352.769137|6|1|7|3|1
334025|20191118094352.769137|20191118094352.769149|20191118094352.769152|12|3|7|13|15
334027|20191118094352.769142|20191118094352.769155|20191118094352.769157|13|2|5|6|5
334029|20191118094352.769146|20191118094352.769156|20191118094352.769158|10|2|4|1|1
334031|20191118094352.769153|20191118094352.769158|20191118094352.769159|5|1|7|2|1
334033|20191118094352.769159|20191118094352.769170|20191118094352.769172|11|2|6|12|13
334035|20191118094352.769164|20191118094352.769177|20191118094352.769179|13|2|5|7|7
334037|20191118094352.769168|20191118094352.769178|20191118094352.769180|10|2|4|1|1
334039|20191118094352.769174|20191118094352.769181|20191118094352.769183|7|2|6|3|3
334041|20191118094352.769181|20191118094352.769193|20191118094352.769196|12|3|7|12|13
334043|20191118094352.769186|20191118094352.769198|20191118094352.769200|12|2|5|5|4
334045|20191118094352.769190|20191118094352.769199|20191118094352.769201|9|2|4|1|1
334047|20191118094352.769197|20191118094352.769201|20191118094352.769203|4|2|7|2|2
334049|20191118094352.769203|20191118094352.769213|20191118094352.769215|10|2|6|12|12
334051|20191118094352.769208|20191118094352.769222|20191118094352.769224|14|2|5|9|9
334053|20191118094352.769211|20191118094352.769223|20191118094352.769225|12|2|3|1|1
334055|20191118094352.769217|20191118094352.769231|20191118094352.769233|14|2|6|8|8
334057|20191118094352.769223|20191118094352.769232|20191118094352.769235|9|3|6|1|2
334059|20191118094352.769230|20191118094352.769244|20191118094352.769246|14|2|7|12|11
334061|20191118094352.769235|20191118094352.769253|20191118094352.769255|18|2|5|9|9
334063|20191118094352.769247|20191118094352.769254|20191118094352.769256|7|2|12|1|1
334065|20191118094352.769254|20191118094352.769271|20191118094352.769273|17|2|7|17|17
334067|20191118094352.769263|20191118094352.769284|20191118094352.769286|21|2|9|13|13
334069|20191118094352.769274|20191118094352.769285|20191118094352.769287|11|2|11|1|1
334071|20191118094352.769282|20191118094352.769301|20191118094352.769303|19|2|8|16|16
334073|20191118094352.769295|20191118094352.769315|20191118094352.769317|20|2|13|14|14
334075|20191118094352.769305|20191118094352.769316|20191118094352.769318|11|2|10|1|1
334077|20191118094352.769309|20191118094352.769326|20191118094352.769329|17|3|4|10|11
334079|20191118094352.769319|20191118094352.769327|20191118094352.769330|8|3|10|1|1
334081|20191118094352.769326|20191118094352.769342|20191118094352.769344|16|2|7|15|14
334083|20191118094352.769338|20191118094352.769357|20191118094352.769360|19|3|12|15|16
334085|20191118094352.769353|20191118094352.769373|20191118094352.769375|20|2|15|16|15
334087|20191118094352.769369|20191118094352.769391|20191118094352.769393|22|2|16|18|18
334089|20191118094352.769382|20191118094352.769392|20191118094352.769394|10|2|13|1|1
334091|20191118094352.769391|20191118094352.769407|20191118094352.769410|16|3|9|15|16
334093|20191118094352.769403|20191118094352.769424|20191118094352.769426|21|2|12|17|16
